episode,alpha_emp,N,A1_action,A2_action,r1,r2,r1_shaped,r2_shaped,epsilon_A1,epsilon_A2,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward
279,0.5,2,C,C,3.0,3.0,3.0,3.0,0.247,0.247,6.0,1,0.74,5.65
280,0.5,2,C,D,0.0,5.0,2.5,2.5,0.2457,0.2457,5.0,0,0.73,5.64
281,0.5,2,C,C,3.0,3.0,3.0,3.0,0.2445,0.2445,6.0,1,0.74,5.65
282,0.5,2,C,C,3.0,3.0,3.0,3.0,0.2433,0.2433,6.0,1,0.75,5.66
283,0.5,2,D,C,5.0,0.0,2.5,2.5,0.2421,0.2421,5.0,0,0.75,5.69
284,0.5,2,C,C,3.0,3.0,3.0,3.0,0.2409,0.2409,6.0,1,0.76,5.7
285,0.5,2,C,D,0.0,5.0,2.5,2.5,0.2397,0.2397,5.0,0,0.76,5.7
286,0.5,2,C,C,3.0,3.0,3.0,3.0,0.2385,0.2385,6.0,1,0.77,5.71
287,0.5,2,C,D,0.0,5.0,2.5,2.5,0.2373,0.2373,5.0,0,0.76,5.7
288,0.5,2,D,C,5.0,0.0,2.5,2.5,0.2361,0.2361,5.0,0,0.75,5.69
289,0.5,2,C,D,0.0,5.0,2.5,2.5,0.2349,0.2349,5.0,0,0.74,5.68
290,0.5,2,C,C,3.0,3.0,3.0,3.0,0.2337,0.2337,6.0,1,0.74,5.68
291,0.5,2,C,C,3.0,3.0,3.0,3.0,0.2326,0.2326,6.0,1,0.74,5.68
292,0.5,2,C,C,3.0,3.0,3.0,3.0,0.2314,0.2314,6.0,1,0.74,5.68
293,0.5,2,C,C,3.0,3.0,3.0,3.0,0.2302,0.2302,6.0,1,0.75,5.69
294,0.5,2,C,D,0.0,5.0,2.5,2.5,0.2291,0.2291,5.0,0,0.75,5.69
295,0.5,2,C,C,3.0,3.0,3.0,3.0,0.2279,0.2279,6.0,1,0.75,5.69
296,0.5,2,C,C,3.0,3.0,3.0,3.0,0.2268,0.2268,6.0,1,0.75,5.69
297,0.5,2,C,C,3.0,3.0,3.0,3.0,0.2257,0.2257,6.0,1,0.75,5.69
298,0.5,2,C,C,3.0,3.0,3.0,3.0,0.2245,0.2245,6.0,1,0.75,5.69
299,0.5,2,C,C,3.0,3.0,3.0,3.0,0.2234,0.2234,6.0,1,0.75,5.69
300,0.5,2,C,C,3.0,3.0,3.0,3.0,0.2223,0.2223,6.0,1,0.75,5.69
301,0.5,2,C,C,3.0,3.0,3.0,3.0,0.2212,0.2212,6.0,1,0.75,5.69
302,0.5,2,D,D,1.0,1.0,1.0,1.0,0.2201,0.2201,2.0,0,0.74,5.65
303,0.5,2,C,C,3.0,3.0,3.0,3.0,0.219,0.219,6.0,1,0.74,5.65
304,0.5,2,C,C,3.0,3.0,3.0,3.0,0.2179,0.2179,6.0,1,0.74,5.65
305,0.5,2,C,C,3.0,3.0,3.0,3.0,0.2168,0.2168,6.0,1,0.74,5.65
306,0.5,2,C,C,3.0,3.0,3.0,3.0,0.2157,0.2157,6.0,1,0.74,5.65
307,0.5,2,C,C,3.0,3.0,3.0,3.0,0.2146,0.2146,6.0,1,0.74,5.65
308,0.5,2,C,C,3.0,3.0,3.0,3.0,0.2136,0.2136,6.0,1,0.74,5.65
309,0.5,2,C,D,0.0,5.0,2.5,2.5,0.2125,0.2125,5.0,0,0.73,5.64
310,0.5,2,C,C,3.0,3.0,3.0,3.0,0.2114,0.2114,6.0,1,0.73,5.64
311,0.5,2,C,C,3.0,3.0,3.0,3.0,0.2104,0.2104,6.0,1,0.73,5.64
312,0.5,2,C,D,0.0,5.0,2.5,2.5,0.2093,0.2093,5.0,0,0.72,5.63
313,0.5,2,C,C,3.0,3.0,3.0,3.0,0.2083,0.2083,6.0,1,0.72,5.63
314,0.5,2,C,C,3.0,3.0,3.0,3.0,0.2072,0.2072,6.0,1,0.72,5.63
315,0.5,2,D,C,5.0,0.0,2.5,2.5,0.2062,0.2062,5.0,0,0.72,5.63
316,0.5,2,C,C,3.0,3.0,3.0,3.0,0.2052,0.2052,6.0,1,0.72,5.63
317,0.5,2,C,C,3.0,3.0,3.0,3.0,0.2041,0.2041,6.0,1,0.73,5.67
318,0.5,2,C,C,3.0,3.0,3.0,3.0,0.2031,0.2031,6.0,1,0.74,5.68
319,0.5,2,C,C,3.0,3.0,3.0,3.0,0.2021,0.2021,6.0,1,0.74,5.68
320,0.5,2,C,C,3.0,3.0,3.0,3.0,0.2011,0.2011,6.0,1,0.74,5.68
321,0.5,2,C,C,3.0,3.0,3.0,3.0,0.2001,0.2001,6.0,1,0.74,5.68
322,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1991,0.1991,6.0,1,0.74,5.68
323,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1981,0.1981,6.0,1,0.75,5.69
324,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1971,0.1971,6.0,1,0.75,5.69
325,0.5,2,C,D,0.0,5.0,2.5,2.5,0.1961,0.1961,5.0,0,0.74,5.68
326,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1951,0.1951,6.0,1,0.74,5.68
327,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1942,0.1942,6.0,1,0.75,5.69
328,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1932,0.1932,6.0,1,0.75,5.69
329,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1922,0.1922,6.0,1,0.75,5.69
330,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1913,0.1913,6.0,1,0.75,5.69
331,0.5,2,C,D,0.0,5.0,2.5,2.5,0.1903,0.1903,5.0,0,0.75,5.69
332,0.5,2,D,D,1.0,1.0,1.0,1.0,0.1893,0.1893,2.0,0,0.74,5.65
333,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1884,0.1884,6.0,1,0.74,5.65
334,0.5,2,D,C,5.0,0.0,2.5,2.5,0.1875,0.1875,5.0,0,0.74,5.65
335,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1865,0.1865,6.0,1,0.74,5.65
336,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1856,0.1856,6.0,1,0.74,5.65
337,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1847,0.1847,6.0,1,0.74,5.65
338,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1837,0.1837,6.0,1,0.75,5.66
339,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1828,0.1828,6.0,1,0.76,5.67
340,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1819,0.1819,6.0,1,0.76,5.67
341,0.5,2,C,C,3.0,3.0,3.0,3.0,0.181,0.181,6.0,1,0.76,5.67
342,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1801,0.1801,6.0,1,0.77,5.68
343,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1792,0.1792,6.0,1,0.77,5.68
344,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1783,0.1783,6.0,1,0.77,5.68
345,0.5,2,D,C,5.0,0.0,2.5,2.5,0.1774,0.1774,5.0,0,0.77,5.68
346,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1765,0.1765,6.0,1,0.77,5.68
347,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1756,0.1756,6.0,1,0.77,5.68
348,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1748,0.1748,6.0,1,0.77,5.68
349,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1739,0.1739,6.0,1,0.77,5.68
350,0.5,2,C,C,3.0,3.0,3.0,3.0,0.173,0.173,6.0,1,0.77,5.68
351,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1721,0.1721,6.0,1,0.78,5.69
352,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1713,0.1713,6.0,1,0.79,5.73
353,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1704,0.1704,6.0,1,0.8,5.74
354,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1696,0.1696,6.0,1,0.8,5.74
355,0.5,2,D,C,5.0,0.0,2.5,2.5,0.1687,0.1687,5.0,0,0.79,5.73
356,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1679,0.1679,6.0,1,0.8,5.74
357,0.5,2,C,C,3.0,3.0,3.0,3.0,0.167,0.167,6.0,1,0.8,5.74
358,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1662,0.1662,6.0,1,0.8,5.74
359,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1654,0.1654,6.0,1,0.8,5.74
360,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1646,0.1646,6.0,1,0.8,5.74
361,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1637,0.1637,6.0,1,0.8,5.74
362,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1629,0.1629,6.0,1,0.8,5.74
363,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1621,0.1621,6.0,1,0.8,5.74
364,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1613,0.1613,6.0,1,0.8,5.74
365,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1605,0.1605,6.0,1,0.8,5.74
366,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1597,0.1597,6.0,1,0.8,5.74
367,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1589,0.1589,6.0,1,0.8,5.74
368,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1581,0.1581,6.0,1,0.8,5.74
369,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1573,0.1573,6.0,1,0.8,5.74
370,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1565,0.1565,6.0,1,0.81,5.75
371,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1557,0.1557,6.0,1,0.81,5.75
372,0.5,2,C,D,0.0,5.0,2.5,2.5,0.1549,0.1549,5.0,0,0.8,5.74
373,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1542,0.1542,6.0,1,0.81,5.75
374,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1534,0.1534,6.0,1,0.81,5.75
375,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1526,0.1526,6.0,1,0.81,5.75
376,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1519,0.1519,6.0,1,0.81,5.75
377,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1511,0.1511,6.0,1,0.82,5.76
378,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1504,0.1504,6.0,1,0.82,5.76
379,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1496,0.1496,6.0,1,0.82,5.76
380,0.5,2,C,D,0.0,5.0,2.5,2.5,0.1489,0.1489,5.0,0,0.82,5.76
381,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1481,0.1481,6.0,1,0.82,5.76
382,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1474,0.1474,6.0,1,0.82,5.76
383,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1466,0.1466,6.0,1,0.83,5.77
384,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1459,0.1459,6.0,1,0.83,5.77
385,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1452,0.1452,6.0,1,0.84,5.78
386,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1444,0.1444,6.0,1,0.84,5.78
387,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1437,0.1437,6.0,1,0.85,5.79
388,0.5,2,C,C,3.0,3.0,3.0,3.0,0.143,0.143,6.0,1,0.86,5.8
389,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1423,0.1423,6.0,1,0.87,5.81
390,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1416,0.1416,6.0,1,0.87,5.81
391,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1409,0.1409,6.0,1,0.87,5.81
392,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1402,0.1402,6.0,1,0.87,5.81
393,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1395,0.1395,6.0,1,0.87,5.81
394,0.5,2,C,D,0.0,5.0,2.5,2.5,0.1388,0.1388,5.0,0,0.87,5.81
395,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1381,0.1381,6.0,1,0.87,5.81
396,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1374,0.1374,6.0,1,0.87,5.81
397,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1367,0.1367,6.0,1,0.87,5.81
398,0.5,2,C,C,3.0,3.0,3.0,3.0,0.136,0.136,6.0,1,0.87,5.81
399,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1353,0.1353,6.0,1,0.87,5.81
400,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1347,0.1347,6.0,1,0.87,5.81
401,0.5,2,C,C,3.0,3.0,3.0,3.0,0.134,0.134,6.0,1,0.87,5.81
402,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1333,0.1333,6.0,1,0.88,5.85
403,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1326,0.1326,6.0,1,0.88,5.85
404,0.5,2,C,C,3.0,3.0,3.0,3.0,0.132,0.132,6.0,1,0.88,5.85
405,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1313,0.1313,6.0,1,0.88,5.85
406,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1307,0.1307,6.0,1,0.88,5.85
407,0.5,2,C,C,3.0,3.0,3.0,3.0,0.13,0.13,6.0,1,0.88,5.85
408,0.5,2,C,D,0.0,5.0,2.5,2.5,0.1294,0.1294,5.0,0,0.87,5.84
409,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1287,0.1287,6.0,1,0.88,5.85
410,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1281,0.1281,6.0,1,0.88,5.85
411,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1274,0.1274,6.0,1,0.88,5.85
412,0.5,2,D,C,5.0,0.0,2.5,2.5,0.1268,0.1268,5.0,0,0.88,5.85
413,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1262,0.1262,6.0,1,0.88,5.85
414,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1255,0.1255,6.0,1,0.88,5.85
415,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1249,0.1249,6.0,1,0.89,5.86
416,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1243,0.1243,6.0,1,0.89,5.86
417,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1237,0.1237,6.0,1,0.89,5.86
418,0.5,2,D,C,5.0,0.0,2.5,2.5,0.123,0.123,5.0,0,0.88,5.85
419,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1224,0.1224,6.0,1,0.88,5.85
420,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1218,0.1218,6.0,1,0.88,5.85
421,0.5,2,D,C,5.0,0.0,2.5,2.5,0.1212,0.1212,5.0,0,0.87,5.84
422,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1206,0.1206,6.0,1,0.87,5.84
423,0.5,2,C,C,3.0,3.0,3.0,3.0,0.12,0.12,6.0,1,0.87,5.84
424,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1194,0.1194,6.0,1,0.87,5.84
425,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1188,0.1188,6.0,1,0.88,5.85
426,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1182,0.1182,6.0,1,0.88,5.85
427,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1176,0.1176,6.0,1,0.88,5.85
428,0.5,2,C,C,3.0,3.0,3.0,3.0,0.117,0.117,6.0,1,0.88,5.85
429,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1164,0.1164,6.0,1,0.88,5.85
430,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1159,0.1159,6.0,1,0.88,5.85
431,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1153,0.1153,6.0,1,0.89,5.86
432,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1147,0.1147,6.0,1,0.9,5.9
433,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1141,0.1141,6.0,1,0.9,5.9
434,0.5,2,C,D,0.0,5.0,2.5,2.5,0.1136,0.1136,5.0,0,0.9,5.9
435,0.5,2,C,C,3.0,3.0,3.0,3.0,0.113,0.113,6.0,1,0.9,5.9
436,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1124,0.1124,6.0,1,0.9,5.9
437,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1119,0.1119,6.0,1,0.9,5.9
438,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1113,0.1113,6.0,1,0.9,5.9
439,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1107,0.1107,6.0,1,0.9,5.9
440,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1102,0.1102,6.0,1,0.9,5.9
441,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1096,0.1096,6.0,1,0.9,5.9
442,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1091,0.1091,6.0,1,0.9,5.9
443,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1085,0.1085,6.0,1,0.9,5.9
444,0.5,2,C,C,3.0,3.0,3.0,3.0,0.108,0.108,6.0,1,0.9,5.9
445,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1075,0.1075,6.0,1,0.91,5.91
446,0.5,2,D,C,5.0,0.0,2.5,2.5,0.1069,0.1069,5.0,0,0.9,5.9
447,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1064,0.1064,6.0,1,0.9,5.9
448,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1059,0.1059,6.0,1,0.9,5.9
449,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1053,0.1053,6.0,1,0.9,5.9
450,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1048,0.1048,6.0,1,0.9,5.9
451,0.5,2,C,D,0.0,5.0,2.5,2.5,0.1043,0.1043,5.0,0,0.89,5.89
452,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1038,0.1038,6.0,1,0.89,5.89
453,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1032,0.1032,6.0,1,0.89,5.89
454,0.5,2,C,D,0.0,5.0,2.5,2.5,0.1027,0.1027,5.0,0,0.88,5.88
455,0.5,2,D,C,5.0,0.0,2.5,2.5,0.1022,0.1022,5.0,0,0.88,5.88
456,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1017,0.1017,6.0,1,0.88,5.88
457,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1012,0.1012,6.0,1,0.88,5.88
458,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1007,0.1007,6.0,1,0.88,5.88
459,0.5,2,C,C,3.0,3.0,3.0,3.0,0.1002,0.1002,6.0,1,0.88,5.88
460,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0997,0.0997,6.0,1,0.88,5.88
461,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0992,0.0992,6.0,1,0.88,5.88
462,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0987,0.0987,6.0,1,0.88,5.88
463,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0982,0.0982,6.0,1,0.88,5.88
464,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0977,0.0977,6.0,1,0.88,5.88
465,0.5,2,D,C,5.0,0.0,2.5,2.5,0.0972,0.0972,5.0,0,0.87,5.87
466,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0967,0.0967,6.0,1,0.87,5.87
467,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0962,0.0962,6.0,1,0.87,5.87
468,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0958,0.0958,6.0,1,0.87,5.87
469,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0953,0.0953,6.0,1,0.87,5.87
470,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0948,0.0948,6.0,1,0.87,5.87
471,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0943,0.0943,6.0,1,0.87,5.87
472,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0939,0.0939,6.0,1,0.88,5.88
473,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0934,0.0934,6.0,1,0.88,5.88
474,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0929,0.0929,6.0,1,0.88,5.88
475,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0925,0.0925,6.0,1,0.88,5.88
476,0.5,2,C,C,3.0,3.0,3.0,3.0,0.092,0.092,6.0,1,0.88,5.88
477,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0915,0.0915,6.0,1,0.88,5.88
478,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0911,0.0911,6.0,1,0.88,5.88
479,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0906,0.0906,6.0,1,0.88,5.88
480,0.5,2,D,C,5.0,0.0,2.5,2.5,0.0902,0.0902,5.0,0,0.88,5.88
481,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0897,0.0897,6.0,1,0.88,5.88
482,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0893,0.0893,6.0,1,0.88,5.88
483,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0888,0.0888,6.0,1,0.88,5.88
484,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0884,0.0884,6.0,1,0.88,5.88
485,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0879,0.0879,6.0,1,0.88,5.88
486,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0875,0.0875,6.0,1,0.88,5.88
487,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0871,0.0871,6.0,1,0.88,5.88
488,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0866,0.0866,6.0,1,0.88,5.88
489,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0862,0.0862,6.0,1,0.88,5.88
490,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0858,0.0858,6.0,1,0.88,5.88
491,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0853,0.0853,6.0,1,0.88,5.88
492,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0849,0.0849,6.0,1,0.88,5.88
493,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0845,0.0845,6.0,1,0.88,5.88
494,0.5,2,C,D,0.0,5.0,2.5,2.5,0.0841,0.0841,5.0,0,0.88,5.88
495,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0836,0.0836,6.0,1,0.88,5.88
496,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0832,0.0832,6.0,1,0.88,5.88
497,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0828,0.0828,6.0,1,0.88,5.88
498,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0824,0.0824,6.0,1,0.88,5.88
499,0.5,2,C,C,3.0,3.0,3.0,3.0,0.082,0.082,6.0,1,0.88,5.88
500,0.5,2,D,C,5.0,0.0,2.5,2.5,0.0816,0.0816,5.0,0,0.87,5.87
501,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0812,0.0812,6.0,1,0.87,5.87
502,0.5,2,C,D,0.0,5.0,2.5,2.5,0.0808,0.0808,5.0,0,0.86,5.86
503,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0804,0.0804,6.0,1,0.86,5.86
504,0.5,2,C,C,3.0,3.0,3.0,3.0,0.08,0.08,6.0,1,0.86,5.86
505,0.5,2,D,C,5.0,0.0,2.5,2.5,0.0796,0.0796,5.0,0,0.85,5.85
506,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0792,0.0792,6.0,1,0.85,5.85
507,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0788,0.0788,6.0,1,0.85,5.85
508,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0784,0.0784,6.0,1,0.86,5.86
509,0.5,2,C,C,3.0,3.0,3.0,3.0,0.078,0.078,6.0,1,0.86,5.86
510,0.5,2,D,C,5.0,0.0,2.5,2.5,0.0776,0.0776,5.0,0,0.85,5.85
511,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0772,0.0772,6.0,1,0.85,5.85
512,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0768,0.0768,6.0,1,0.86,5.86
513,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0764,0.0764,6.0,1,0.86,5.86
514,0.5,2,C,C,3.0,3.0,3.0,3.0,0.076,0.076,6.0,1,0.86,5.86
515,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0757,0.0757,6.0,1,0.86,5.86
516,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0753,0.0753,6.0,1,0.86,5.86
517,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0749,0.0749,6.0,1,0.86,5.86
518,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0745,0.0745,6.0,1,0.87,5.87
519,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0742,0.0742,6.0,1,0.87,5.87
520,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0738,0.0738,6.0,1,0.87,5.87
521,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0734,0.0734,6.0,1,0.88,5.88
522,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0731,0.0731,6.0,1,0.88,5.88
523,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0727,0.0727,6.0,1,0.88,5.88
524,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0723,0.0723,6.0,1,0.88,5.88
525,0.5,2,C,C,3.0,3.0,3.0,3.0,0.072,0.072,6.0,1,0.88,5.88
526,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0716,0.0716,6.0,1,0.88,5.88
527,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0712,0.0712,6.0,1,0.88,5.88
528,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0709,0.0709,6.0,1,0.88,5.88
529,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0705,0.0705,6.0,1,0.88,5.88
530,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0702,0.0702,6.0,1,0.88,5.88
531,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0698,0.0698,6.0,1,0.88,5.88
532,0.5,2,C,D,0.0,5.0,2.5,2.5,0.0695,0.0695,5.0,0,0.87,5.87
533,0.5,2,D,C,5.0,0.0,2.5,2.5,0.0691,0.0691,5.0,0,0.86,5.86
534,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0688,0.0688,6.0,1,0.87,5.87
535,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0684,0.0684,6.0,1,0.87,5.87
536,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0681,0.0681,6.0,1,0.87,5.87
537,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0678,0.0678,6.0,1,0.87,5.87
538,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0674,0.0674,6.0,1,0.87,5.87
539,0.5,2,D,C,5.0,0.0,2.5,2.5,0.0671,0.0671,5.0,0,0.86,5.86
540,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0668,0.0668,6.0,1,0.86,5.86
541,0.5,2,C,D,0.0,5.0,2.5,2.5,0.0664,0.0664,5.0,0,0.85,5.85
542,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0661,0.0661,6.0,1,0.85,5.85
543,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0658,0.0658,6.0,1,0.85,5.85
544,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0654,0.0654,6.0,1,0.85,5.85
545,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0651,0.0651,6.0,1,0.85,5.85
546,0.5,2,C,C,3.0,3.0,3.0,3.0,0.0648,0.0648,6.0,1,0.86,5.86
